,SubSystem,StartStn,EndStn,EntTime,EntTimeHHMM,ExTime,ExTimeHHMM,JourneyLength,StartLat,StartLong,EndLat,EndLong,HH,datetime,Wind Speed,Temperature[°C],DewPoint[°C],Rainfall,WeekDay
674,LUL,Holborn,Charing Cross,1096,18:16,1109,18:29,13,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,18,2009-11-03 18:00:00,12.0,11.11,5.555,0.0,Tue
675,LUL,Holborn,Charing Cross,1096,18:16,1109,18:29,13,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,18,2009-11-04 18:00:00,11.0,10.0,6.11,0.0,Wed
676,LUL,Holborn,Charing Cross,1096,18:16,1109,18:29,13,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,18,2009-11-05 18:00:00,13.5,12.22,5.0,0.0,Thu
677,LUL,Holborn,Charing Cross,1096,18:16,1109,18:29,13,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,18,2009-11-06 18:00:00,12.5,11.11,9.445,0.8,Fri
678,LUL,Holborn,Charing Cross,1096,18:16,1109,18:29,13,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,18,2009-11-07 18:00:00,7.0,8.335,3.89,0.0,Sat
679,LUL,Holborn,Charing Cross,1102,18:22,1117,18:37,15,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,18,2009-11-01 18:00:00,14.0,12.22,7.22,0.0,Sun
680,LUL,Holborn,Charing Cross,1102,18:22,1117,18:37,15,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,18,2009-11-02 18:00:00,5.5,10.0,4.445,0.0,Mon
681,LUL,Holborn,Charing Cross,1102,18:22,1117,18:37,15,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,18,2009-11-03 18:00:00,12.0,11.11,5.555,0.0,Tue
682,LUL,Holborn,Charing Cross,1102,18:22,1117,18:37,15,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,18,2009-11-04 18:00:00,11.0,10.0,6.11,0.0,Wed
683,LUL,Holborn,Charing Cross,1102,18:22,1117,18:37,15,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,18,2009-11-05 18:00:00,13.5,12.22,5.0,0.0,Thu
684,LUL,Holborn,Charing Cross,1102,18:22,1117,18:37,15,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,18,2009-11-06 18:00:00,12.5,11.11,9.445,0.8,Fri
685,LUL,Holborn,Charing Cross,1102,18:22,1117,18:37,15,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,18,2009-11-07 18:00:00,7.0,8.335,3.89,0.0,Sat
686,LUL,Goodge Street,Charing Cross,1141,19:01,1154,19:14,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-01 19:00:00,10.5,12.22,7.22,0.0,Sun
687,LUL,Goodge Street,Charing Cross,1141,19:01,1154,19:14,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-02 19:00:00,5.5,10.0,5.0,0.0,Mon
688,LUL,Goodge Street,Charing Cross,1141,19:01,1154,19:14,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-03 19:00:00,12.5,10.0,5.0,0.0,Tue
689,LUL,Goodge Street,Charing Cross,1141,19:01,1154,19:14,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-04 19:00:00,12.0,8.89,6.11,0.0,Wed
690,LUL,Goodge Street,Charing Cross,1141,19:01,1154,19:14,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-05 19:00:00,12.0,11.11,6.11,0.0,Thu
691,LUL,Goodge Street,Charing Cross,1141,19:01,1154,19:14,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-06 19:00:00,12.0,12.22,10.0,1.0,Fri
692,LUL,Goodge Street,Charing Cross,1141,19:01,1154,19:14,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-07 19:00:00,7.5,7.78,3.89,0.0,Sat
693,LUL,Goodge Street,Charing Cross,1142,19:02,1151,19:11,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-01 19:00:00,10.5,12.22,7.22,0.0,Sun
694,LUL,Goodge Street,Charing Cross,1142,19:02,1151,19:11,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-02 19:00:00,5.5,10.0,5.0,0.0,Mon
695,LUL,Goodge Street,Charing Cross,1142,19:02,1151,19:11,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-03 19:00:00,12.5,10.0,5.0,0.0,Tue
696,LUL,Goodge Street,Charing Cross,1142,19:02,1151,19:11,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-04 19:00:00,12.0,8.89,6.11,0.0,Wed
697,LUL,Goodge Street,Charing Cross,1142,19:02,1151,19:11,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-05 19:00:00,12.0,11.11,6.11,0.0,Thu
698,LUL,Goodge Street,Charing Cross,1142,19:02,1151,19:11,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-06 19:00:00,12.0,12.22,10.0,1.0,Fri
699,LUL,Goodge Street,Charing Cross,1142,19:02,1151,19:11,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-07 19:00:00,7.5,7.78,3.89,0.0,Sat
700,LUL,Goodge Street,Charing Cross,1143,19:03,1157,19:17,14,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-01 19:00:00,10.5,12.22,7.22,0.0,Sun
701,LUL,Goodge Street,Charing Cross,1143,19:03,1157,19:17,14,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-02 19:00:00,5.5,10.0,5.0,0.0,Mon
702,LUL,Goodge Street,Charing Cross,1143,19:03,1157,19:17,14,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-03 19:00:00,12.5,10.0,5.0,0.0,Tue
703,LUL,Goodge Street,Charing Cross,1143,19:03,1157,19:17,14,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-04 19:00:00,12.0,8.89,6.11,0.0,Wed
704,LUL,Goodge Street,Charing Cross,1143,19:03,1157,19:17,14,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-05 19:00:00,12.0,11.11,6.11,0.0,Thu
705,LUL,Goodge Street,Charing Cross,1143,19:03,1157,19:17,14,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-06 19:00:00,12.0,12.22,10.0,1.0,Fri
706,LUL,Goodge Street,Charing Cross,1143,19:03,1157,19:17,14,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-07 19:00:00,7.5,7.78,3.89,0.0,Sat
707,LUL,Goodge Street,Charing Cross,1146,19:06,1156,19:16,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-01 19:00:00,10.5,12.22,7.22,0.0,Sun
708,LUL,Goodge Street,Charing Cross,1146,19:06,1156,19:16,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-02 19:00:00,5.5,10.0,5.0,0.0,Mon
709,LUL,Goodge Street,Charing Cross,1146,19:06,1156,19:16,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-03 19:00:00,12.5,10.0,5.0,0.0,Tue
710,LUL,Goodge Street,Charing Cross,1146,19:06,1156,19:16,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-04 19:00:00,12.0,8.89,6.11,0.0,Wed
711,LUL,Goodge Street,Charing Cross,1146,19:06,1156,19:16,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-05 19:00:00,12.0,11.11,6.11,0.0,Thu
712,LUL,Goodge Street,Charing Cross,1146,19:06,1156,19:16,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-06 19:00:00,12.0,12.22,10.0,1.0,Fri
713,LUL,Goodge Street,Charing Cross,1146,19:06,1156,19:16,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-07 19:00:00,7.5,7.78,3.89,0.0,Sat
714,LUL,Goodge Street,Charing Cross,1147,19:07,1159,19:19,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-01 19:00:00,10.5,12.22,7.22,0.0,Sun
715,LUL,Goodge Street,Charing Cross,1147,19:07,1159,19:19,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-02 19:00:00,5.5,10.0,5.0,0.0,Mon
716,LUL,Goodge Street,Charing Cross,1147,19:07,1159,19:19,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-03 19:00:00,12.5,10.0,5.0,0.0,Tue
717,LUL,Goodge Street,Charing Cross,1147,19:07,1159,19:19,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-04 19:00:00,12.0,8.89,6.11,0.0,Wed
718,LUL,Goodge Street,Charing Cross,1147,19:07,1159,19:19,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-05 19:00:00,12.0,11.11,6.11,0.0,Thu
719,LUL,Goodge Street,Charing Cross,1147,19:07,1159,19:19,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-06 19:00:00,12.0,12.22,10.0,1.0,Fri
720,LUL,Goodge Street,Charing Cross,1147,19:07,1159,19:19,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-07 19:00:00,7.5,7.78,3.89,0.0,Sat
721,LUL,Goodge Street,Charing Cross,1152,19:12,1164,19:24,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-01 19:00:00,10.5,12.22,7.22,0.0,Sun
722,LUL,Goodge Street,Charing Cross,1152,19:12,1164,19:24,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-02 19:00:00,5.5,10.0,5.0,0.0,Mon
723,LUL,Goodge Street,Charing Cross,1152,19:12,1164,19:24,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-03 19:00:00,12.5,10.0,5.0,0.0,Tue
724,LUL,Goodge Street,Charing Cross,1152,19:12,1164,19:24,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-04 19:00:00,12.0,8.89,6.11,0.0,Wed
725,LUL,Goodge Street,Charing Cross,1152,19:12,1164,19:24,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-05 19:00:00,12.0,11.11,6.11,0.0,Thu
726,LUL,Goodge Street,Charing Cross,1152,19:12,1164,19:24,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-06 19:00:00,12.0,12.22,10.0,1.0,Fri
727,LUL,Goodge Street,Charing Cross,1152,19:12,1164,19:24,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-07 19:00:00,7.5,7.78,3.89,0.0,Sat
728,LUL,Goodge Street,Charing Cross,1153,19:13,1162,19:22,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-01 19:00:00,10.5,12.22,7.22,0.0,Sun
729,LUL,Goodge Street,Charing Cross,1153,19:13,1162,19:22,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-02 19:00:00,5.5,10.0,5.0,0.0,Mon
730,LUL,Goodge Street,Charing Cross,1153,19:13,1162,19:22,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-03 19:00:00,12.5,10.0,5.0,0.0,Tue
731,LUL,Goodge Street,Charing Cross,1153,19:13,1162,19:22,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-04 19:00:00,12.0,8.89,6.11,0.0,Wed
732,LUL,Goodge Street,Charing Cross,1153,19:13,1162,19:22,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-05 19:00:00,12.0,11.11,6.11,0.0,Thu
733,LUL,Goodge Street,Charing Cross,1153,19:13,1162,19:22,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-06 19:00:00,12.0,12.22,10.0,1.0,Fri
734,LUL,Goodge Street,Charing Cross,1153,19:13,1162,19:22,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-07 19:00:00,7.5,7.78,3.89,0.0,Sat
735,LUL,Goodge Street,Charing Cross,1157,19:17,1166,19:26,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-01 19:00:00,10.5,12.22,7.22,0.0,Sun
736,LUL,Goodge Street,Charing Cross,1157,19:17,1166,19:26,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-02 19:00:00,5.5,10.0,5.0,0.0,Mon
737,LUL,Goodge Street,Charing Cross,1157,19:17,1166,19:26,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-03 19:00:00,12.5,10.0,5.0,0.0,Tue
738,LUL,Goodge Street,Charing Cross,1157,19:17,1166,19:26,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-04 19:00:00,12.0,8.89,6.11,0.0,Wed
739,LUL,Goodge Street,Charing Cross,1157,19:17,1166,19:26,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-05 19:00:00,12.0,11.11,6.11,0.0,Thu
740,LUL,Goodge Street,Charing Cross,1157,19:17,1166,19:26,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-06 19:00:00,12.0,12.22,10.0,1.0,Fri
741,LUL,Goodge Street,Charing Cross,1157,19:17,1166,19:26,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-07 19:00:00,7.5,7.78,3.89,0.0,Sat
742,LUL,Goodge Street,Charing Cross,1157,19:17,1168,19:28,11,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-01 19:00:00,10.5,12.22,7.22,0.0,Sun
743,LUL,Goodge Street,Charing Cross,1157,19:17,1168,19:28,11,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-02 19:00:00,5.5,10.0,5.0,0.0,Mon
744,LUL,Goodge Street,Charing Cross,1157,19:17,1168,19:28,11,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-03 19:00:00,12.5,10.0,5.0,0.0,Tue
745,LUL,Goodge Street,Charing Cross,1157,19:17,1168,19:28,11,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-04 19:00:00,12.0,8.89,6.11,0.0,Wed
746,LUL,Goodge Street,Charing Cross,1157,19:17,1168,19:28,11,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-05 19:00:00,12.0,11.11,6.11,0.0,Thu
747,LUL,Goodge Street,Charing Cross,1157,19:17,1168,19:28,11,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-06 19:00:00,12.0,12.22,10.0,1.0,Fri
748,LUL,Goodge Street,Charing Cross,1157,19:17,1168,19:28,11,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-07 19:00:00,7.5,7.78,3.89,0.0,Sat
749,LUL,Goodge Street,Charing Cross,1166,19:26,1178,19:38,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-01 19:00:00,10.5,12.22,7.22,0.0,Sun
750,LUL,Goodge Street,Charing Cross,1166,19:26,1178,19:38,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-02 19:00:00,5.5,10.0,5.0,0.0,Mon
751,LUL,Goodge Street,Charing Cross,1166,19:26,1178,19:38,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-03 19:00:00,12.5,10.0,5.0,0.0,Tue
752,LUL,Goodge Street,Charing Cross,1166,19:26,1178,19:38,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-04 19:00:00,12.0,8.89,6.11,0.0,Wed
753,LUL,Goodge Street,Charing Cross,1166,19:26,1178,19:38,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-05 19:00:00,12.0,11.11,6.11,0.0,Thu
754,LUL,Goodge Street,Charing Cross,1166,19:26,1178,19:38,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-06 19:00:00,12.0,12.22,10.0,1.0,Fri
755,LUL,Goodge Street,Charing Cross,1166,19:26,1178,19:38,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-07 19:00:00,7.5,7.78,3.89,0.0,Sat
756,LUL,Goodge Street,Charing Cross,1176,19:36,1191,19:51,15,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-01 19:00:00,10.5,12.22,7.22,0.0,Sun
757,LUL,Goodge Street,Charing Cross,1176,19:36,1191,19:51,15,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-02 19:00:00,5.5,10.0,5.0,0.0,Mon
758,LUL,Goodge Street,Charing Cross,1176,19:36,1191,19:51,15,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-03 19:00:00,12.5,10.0,5.0,0.0,Tue
759,LUL,Goodge Street,Charing Cross,1176,19:36,1191,19:51,15,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-04 19:00:00,12.0,8.89,6.11,0.0,Wed
760,LUL,Goodge Street,Charing Cross,1176,19:36,1191,19:51,15,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-05 19:00:00,12.0,11.11,6.11,0.0,Thu
761,LUL,Goodge Street,Charing Cross,1176,19:36,1191,19:51,15,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-06 19:00:00,12.0,12.22,10.0,1.0,Fri
762,LUL,Goodge Street,Charing Cross,1176,19:36,1191,19:51,15,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-07 19:00:00,7.5,7.78,3.89,0.0,Sat
763,LUL,Goodge Street,Charing Cross,1188,19:48,1198,19:58,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-01 19:00:00,10.5,12.22,7.22,0.0,Sun
764,LUL,Goodge Street,Charing Cross,1188,19:48,1198,19:58,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-02 19:00:00,5.5,10.0,5.0,0.0,Mon
765,LUL,Goodge Street,Charing Cross,1188,19:48,1198,19:58,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-03 19:00:00,12.5,10.0,5.0,0.0,Tue
766,LUL,Goodge Street,Charing Cross,1188,19:48,1198,19:58,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-04 19:00:00,12.0,8.89,6.11,0.0,Wed
767,LUL,Goodge Street,Charing Cross,1188,19:48,1198,19:58,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-05 19:00:00,12.0,11.11,6.11,0.0,Thu
768,LUL,Goodge Street,Charing Cross,1188,19:48,1198,19:58,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-06 19:00:00,12.0,12.22,10.0,1.0,Fri
769,LUL,Goodge Street,Charing Cross,1188,19:48,1198,19:58,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-07 19:00:00,7.5,7.78,3.89,0.0,Sat
770,LUL,Goodge Street,Charing Cross,1193,19:53,1205,20:05,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-01 19:00:00,10.5,12.22,7.22,0.0,Sun
771,LUL,Goodge Street,Charing Cross,1193,19:53,1205,20:05,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-02 19:00:00,5.5,10.0,5.0,0.0,Mon
772,LUL,Goodge Street,Charing Cross,1193,19:53,1205,20:05,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-03 19:00:00,12.5,10.0,5.0,0.0,Tue
773,LUL,Goodge Street,Charing Cross,1193,19:53,1205,20:05,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-04 19:00:00,12.0,8.89,6.11,0.0,Wed
774,LUL,Goodge Street,Charing Cross,1193,19:53,1205,20:05,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-05 19:00:00,12.0,11.11,6.11,0.0,Thu
775,LUL,Goodge Street,Charing Cross,1193,19:53,1205,20:05,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-06 19:00:00,12.0,12.22,10.0,1.0,Fri
776,LUL,Goodge Street,Charing Cross,1193,19:53,1205,20:05,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-07 19:00:00,7.5,7.78,3.89,0.0,Sat
777,LUL,Goodge Street,Charing Cross,1194,19:54,1203,20:03,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-01 19:00:00,10.5,12.22,7.22,0.0,Sun
778,LUL,Goodge Street,Charing Cross,1194,19:54,1203,20:03,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-02 19:00:00,5.5,10.0,5.0,0.0,Mon
779,LUL,Goodge Street,Charing Cross,1194,19:54,1203,20:03,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-03 19:00:00,12.5,10.0,5.0,0.0,Tue
780,LUL,Goodge Street,Charing Cross,1194,19:54,1203,20:03,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-04 19:00:00,12.0,8.89,6.11,0.0,Wed
781,LUL,Goodge Street,Charing Cross,1194,19:54,1203,20:03,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-05 19:00:00,12.0,11.11,6.11,0.0,Thu
782,LUL,Goodge Street,Charing Cross,1194,19:54,1203,20:03,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-06 19:00:00,12.0,12.22,10.0,1.0,Fri
783,LUL,Goodge Street,Charing Cross,1194,19:54,1203,20:03,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,19,2009-11-07 19:00:00,7.5,7.78,3.89,0.0,Sat
784,LUL,Holborn,Charing Cross,1165,19:25,1179,19:39,14,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,19,2009-11-01 19:00:00,10.5,12.22,7.22,0.0,Sun
785,LUL,Holborn,Charing Cross,1165,19:25,1179,19:39,14,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,19,2009-11-02 19:00:00,5.5,10.0,5.0,0.0,Mon
786,LUL,Holborn,Charing Cross,1165,19:25,1179,19:39,14,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,19,2009-11-03 19:00:00,12.5,10.0,5.0,0.0,Tue
787,LUL,Holborn,Charing Cross,1165,19:25,1179,19:39,14,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,19,2009-11-04 19:00:00,12.0,8.89,6.11,0.0,Wed
788,LUL,Holborn,Charing Cross,1165,19:25,1179,19:39,14,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,19,2009-11-05 19:00:00,12.0,11.11,6.11,0.0,Thu
789,LUL,Holborn,Charing Cross,1165,19:25,1179,19:39,14,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,19,2009-11-06 19:00:00,12.0,12.22,10.0,1.0,Fri
790,LUL,Holborn,Charing Cross,1165,19:25,1179,19:39,14,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,19,2009-11-07 19:00:00,7.5,7.78,3.89,0.0,Sat
791,LUL,Goodge Street,Charing Cross,1205,20:05,1215,20:15,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,20,2009-11-01 20:00:00,11.5,12.22,6.665,0.0,Sun
792,LUL,Goodge Street,Charing Cross,1205,20:05,1215,20:15,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,20,2009-11-02 20:00:00,6.5,10.0,4.445,0.0,Mon
793,LUL,Goodge Street,Charing Cross,1205,20:05,1215,20:15,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,20,2009-11-03 20:00:00,11.0,9.445,5.0,0.0,Tue
794,LUL,Goodge Street,Charing Cross,1205,20:05,1215,20:15,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,20,2009-11-04 20:00:00,12.0,8.89,6.11,0.0,Wed
795,LUL,Goodge Street,Charing Cross,1205,20:05,1215,20:15,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,20,2009-11-05 20:00:00,11.0,10.0,6.11,0.0,Thu
796,LUL,Goodge Street,Charing Cross,1205,20:05,1215,20:15,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,20,2009-11-06 20:00:00,13.5,12.22,10.0,3.8,Fri
797,LUL,Goodge Street,Charing Cross,1205,20:05,1215,20:15,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,20,2009-11-07 20:00:00,8.5,7.78,3.89,0.0,Sat
798,LUL,Goodge Street,Charing Cross,1205,20:05,1222,20:22,17,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,20,2009-11-01 20:00:00,11.5,12.22,6.665,0.0,Sun
799,LUL,Goodge Street,Charing Cross,1205,20:05,1222,20:22,17,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,20,2009-11-02 20:00:00,6.5,10.0,4.445,0.0,Mon
800,LUL,Goodge Street,Charing Cross,1205,20:05,1222,20:22,17,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,20,2009-11-03 20:00:00,11.0,9.445,5.0,0.0,Tue
801,LUL,Goodge Street,Charing Cross,1205,20:05,1222,20:22,17,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,20,2009-11-04 20:00:00,12.0,8.89,6.11,0.0,Wed
802,LUL,Goodge Street,Charing Cross,1205,20:05,1222,20:22,17,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,20,2009-11-05 20:00:00,11.0,10.0,6.11,0.0,Thu
803,LUL,Goodge Street,Charing Cross,1205,20:05,1222,20:22,17,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,20,2009-11-06 20:00:00,13.5,12.22,10.0,3.8,Fri
804,LUL,Goodge Street,Charing Cross,1205,20:05,1222,20:22,17,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,20,2009-11-07 20:00:00,8.5,7.78,3.89,0.0,Sat
